reference_date,target,horizon,target_end_date,output_type,output_type_id,value,location
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.85,39.573020405423655,08
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.9,51.63417739673454,08
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.95,84.66329213674592,08
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.975,107.61302082201036,08
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.99,168.7225607534006,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.01,1.087136027300854,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.025,1.707233765062219,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.05,2.8262950469827097,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.1,4.60853926933896,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.15,6.4369592122981185,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.2,7.566419642504378,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.25,9.229916923443309,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.3,10.175409225574978,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.35,11.61495653640498,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.4,13.104657877321744,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.45,14.435856653676195,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.5,15.758720872862716,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.55,17.70126174408784,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.6,19.76775983671072,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.65,21.917490340922104,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.7,25.69243663173316,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.75,29.262561066410953,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.8,33.38148074625826,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.85,41.60019493863145,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.9,54.113767876499146,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.95,78.66926620741509,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.975,112.168825872102,08
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.99,160.85032949283226,08
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.01,0.14085652747531707,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.025,0.24298029495559875,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.05,0.436681526416744,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.1,0.9577477616270866,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.15,1.1669277903894837,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.2,1.4045727826066972,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.25,1.541102537150861,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.3,1.636181118150374,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.35,1.7403998893623267,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.4,1.819510881907615,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.45,1.9236676117170497,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.5,2.0637669560986907,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.55,2.247723287366357,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.6,2.522531766634836,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.65,2.774265447609639,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.7,2.9965179978052943,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.75,3.356088908417692,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.8,3.728124656550365,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.85,4.4168439329724984,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.9,5.18061035984291,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.95,6.935268282442103,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.975,9.246230303556631,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.99,14.893015024498949,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.01,0.10820402980716454,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.025,0.19789684469609584,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.05,0.3384707742328805,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.1,0.6229212266923282,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.15,0.842362174290011,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.2,0.9823796233499256,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.25,1.1370085941900587,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.3,1.254956674129696,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.35,1.3323850469775047,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.4,1.460565321385237,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.45,1.575882275841056,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.5,1.7259974446270028,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.55,1.903963922123521,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.6,2.0819231755007195,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.65,2.3075570557079614,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.7,2.5534132037881743,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.75,2.86609680145243,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.8,3.449878164562782,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.85,3.96271055120463,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.9,4.90320702712928,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.95,6.943682115956519,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.975,9.085543634316842,09
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.99,13.780540867199182,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.01,0.09632793091749402,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.025,0.15251027870929665,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.05,0.2617052119977644,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.1,0.5067653028272289,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.15,0.7216019038286813,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.2,0.9030957319784012,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.25,1.0923142489890625,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.3,1.215963830747385,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.35,1.348496295530806,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.4,1.4792790672978031,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.45,1.6409118292007216,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.5,1.8741555558538776,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.55,2.073413948315369,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.6,2.3277227176401563,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.65,2.655788091052727,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.7,2.9791603329678815,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.75,3.34237688379701,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.8,3.8736678693958537,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.85,4.445390106625989,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.9,5.846684376417576,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.95,8.762412328269127,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.975,12.706461935261618,09
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.99,20.175444362337014,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.01,0.0810352894637359,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.025,0.1437876656801689,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.05,0.2298051029067923,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.1,0.4384147464566847,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.15,0.6804561714443061,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.2,0.8369946857223322,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.25,1.0007247625420648,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.3,1.1430783320736495,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.35,1.2952021441982695,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.4,1.5042611815107916,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.45,1.720970946207514,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.5,1.960800103317235,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.55,2.184118483537897,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.6,2.499848011710431,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.65,2.8241282294755683,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.7,3.1897303537218127,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.75,3.703565951895187,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.8,4.491740570270169,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.85,5.350249500633074,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.9,6.776088294363569,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.95,10.772604622063756,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.975,17.1944907571562,09
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.99,22.70524064994668,09
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.01,0.8376514611547747,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.025,1.526227913638361,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.05,2.6319310705243253,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.1,4.646804848790741,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.15,6.071456966780156,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.2,7.391701843150731,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.25,8.134408136019303,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.3,9.370348535016436,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.35,10.201111111312336,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.4,10.682318377343034,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.45,11.380455741557864,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.5,12.21092850692868,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.55,13.373357791656565,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.6,14.481145763783314,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.65,15.9535057312397,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.7,17.788146902731363,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.75,19.600847499899167,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.8,21.86239885034764,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.85,25.5049362825359,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.9,31.98490018762653,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.95,56.90432925794223,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.975,93.30294765655596,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.99,149.06061044508024,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.01,0.8218546405655354,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.025,1.5372024358898215,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.05,2.53119744379111,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.1,4.473171481404449,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.15,6.1349629397195224,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.2,7.790145756883348,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.25,8.967033039217316,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.3,10.122162330127445,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.35,11.215136243072877,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.4,12.27154047222256,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.45,13.729999631296751,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.5,15.019762671081216,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.55,16.66779995108629,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.6,18.931875264359753,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.65,21.067487608362125,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.7,23.138181811149536,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.75,26.268106211920543,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.8,31.740838679575766,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.85,37.45539432374693,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.9,47.29793920339169,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.95,77.64528480832126,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.975,149.4870083178654,24
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.99,207.21413687116447,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.01,0.6155213096167927,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.025,1.1396281464991231,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.05,2.044312502067873,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.1,3.7242768749942887,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.15,5.266580595333222,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.2,6.315217433445927,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.25,7.522368335973716,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.3,8.871538332279414,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.35,10.182831992410382,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.4,11.303660816378777,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.45,13.21265872702052,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.5,14.766189903561571,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.55,16.88616274158785,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.6,19.360327109876533,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.65,21.454415481604432,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.7,24.891825125662432,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.75,28.724044810230247,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.8,34.03409607183923,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.85,40.54222593409342,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.9,52.57184277527203,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.95,92.20502151607388,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.975,153.61375219895453,24
2023-11-04,wk inc flu hosp,2,2023-11-18,quantile,0.99,243.0621168040518,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.01,0.5386565969776825,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.025,1.2061231615097137,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.05,2.1428839251903424,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.1,3.653570968243986,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.15,5.483799152758393,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.2,6.902141431295749,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.25,8.45761235776676,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.3,9.88011701939418,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.35,11.478135112854318,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.4,13.027308715116767,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.45,14.916318219867165,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.5,17.31967563575027,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.55,19.9465045508362,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.6,24.00139574806411,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.65,27.31792649734477,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.7,31.05094139579709,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.75,35.85421817139445,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.8,43.865702269246235,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.85,52.66934836191972,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.9,72.94177849555011,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.95,138.1176740710887,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.975,206.29017699662305,24
2023-11-04,wk inc flu hosp,3,2023-11-25,quantile,0.99,311.77105740370143,24
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.01,0.404086659213021,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.025,0.8739893059729952,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.05,1.6580534411636494,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.1,2.822826723373796,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.15,3.639404560965638,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.2,4.233819834865812,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.25,4.638259879478815,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.3,4.9783785238095,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.35,5.199514856018486,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.4,5.427082623736149,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.45,5.730203273817532,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.5,6.112620154103562,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.55,6.563372355766709,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.6,7.21833752266175,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.65,7.927541689181527,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.7,8.746676632791548,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.75,9.731243372265034,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.8,11.07950847854624,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.85,12.883800829985498,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.9,15.80869265514312,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.95,24.331955561815946,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.975,33.24022038310741,27
2023-11-04,wk inc flu hosp,0,2023-11-04,quantile,0.99,52.25236609976549,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.01,0.3837995955531121,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.025,0.677409262642946,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.05,1.0153796073084551,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.1,1.939992544111797,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.15,2.5848154297218877,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.2,3.2119519684377056,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.25,3.69231789101788,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.3,4.098833061185427,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.35,4.436274621739702,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.4,4.807375135775333,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.45,5.211760905955619,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.5,5.746123768356419,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.55,6.408004934431796,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.6,7.090195760190924,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.65,7.840020218958335,27
2023-11-04,wk inc flu hosp,1,2023-11-11,quantile,0.7,8.760165254239404,27
