horizon,location,output_type,output_type_id,reference_date,target,target_end_date,value
2,01,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-18,24
2,01,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-18,26
2,01,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-18,29
2,01,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-18,34
2,01,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-18,40
2,01,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-18,46
2,01,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-18,51
3,01,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-25,0
3,01,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-25,0
3,01,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-25,3
3,01,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-25,6
3,01,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-25,8
3,01,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-25,10
3,01,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-25,11
3,01,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-25,12
3,01,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-25,13
3,01,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-25,14
3,01,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-25,15
3,01,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-25,18
3,01,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-25,19
3,01,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-25,20
3,01,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-25,21
3,01,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-25,22
3,01,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-25,24
3,01,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-25,27
3,01,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-25,30
3,01,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-25,35
3,01,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-25,40
3,01,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-25,46
3,01,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-25,59
0,02,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-04,0
0,02,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-04,0
0,02,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-04,0
0,02,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-04,0
0,02,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-04,0
0,02,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-04,1
0,02,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-04,1
0,02,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-04,1
0,02,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-04,2
0,02,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-04,2
0,02,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-04,2
0,02,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-04,3
0,02,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-04,4
0,02,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-04,4
0,02,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-04,4
0,02,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-04,5
0,02,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-04,5
0,02,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-04,5
0,02,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-04,6
0,02,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-04,6
0,02,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-04,7
0,02,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-04,8
0,02,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-04,9
1,02,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-11,0
1,02,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-11,0
1,02,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-11,1
1,02,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-11,1
1,02,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-11,2
1,02,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-11,2
1,02,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-11,2
1,02,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-11,3
1,02,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-11,3
1,02,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-11,3
1,02,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-11,3
1,02,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-11,4
1,02,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-11,4
1,02,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-11,5
1,02,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-11,5
1,02,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-11,5
1,02,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-11,5
1,02,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-11,5
1,02,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-11,6
1,02,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-11,7
1,02,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-11,9
1,02,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-11,11
1,02,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-11,12
2,02,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-18,0
2,02,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-18,0
2,02,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-18,0
2,02,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-18,1
2,02,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-18,2
2,02,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-18,2
2,02,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-18,3
2,02,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-18,3
2,02,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-18,3
2,02,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-18,3
2,02,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-18,3
2,02,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-18,5
2,02,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-18,5
2,02,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-18,5
2,02,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-18,5
2,02,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-18,5
2,02,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-18,5
2,02,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-18,6
2,02,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-18,6
2,02,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-18,7
2,02,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-18,10
2,02,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-18,11
2,02,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-18,13
3,02,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-25,0
3,02,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-25,0
3,02,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-25,0
3,02,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-25,1
3,02,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-25,2
3,02,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-25,2
3,02,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-25,2
3,02,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-25,3
3,02,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-25,3
3,02,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-25,3
3,02,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-25,3
3,02,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-25,5
3,02,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-25,5
3,02,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-25,5
3,02,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-25,6
3,02,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-25,6
3,02,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-25,6
3,02,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-25,7
3,02,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-25,8
3,02,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-25,8
3,02,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-25,11
3,02,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-25,12
3,02,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-25,13
0,04,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-04,38
0,04,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-04,47
0,04,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-04,53
0,04,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-04,72
0,04,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-04,81
0,04,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-04,88
0,04,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-04,90
0,04,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-04,92
0,04,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-04,94
0,04,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-04,96
0,04,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-04,99
0,04,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-04,103
0,04,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-04,107
0,04,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-04,110
0,04,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-04,114
0,04,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-04,119
0,04,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-04,123
0,04,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-04,130
0,04,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-04,140
0,04,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-04,150
0,04,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-04,166
0,04,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-04,188
0,04,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-04,214
1,04,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-11,26
1,04,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-11,35
1,04,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-11,42
1,04,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-11,72
1,04,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-11,87
1,04,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-11,90
1,04,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-11,92
1,04,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-11,94
1,04,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-11,96
1,04,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-11,101
1,04,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-11,105
1,04,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-11,111
1,04,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-11,117
1,04,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-11,123
1,04,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-11,130
1,04,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-11,137
1,04,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-11,146
1,04,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-11,156
1,04,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-11,166
1,04,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-11,183
1,04,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-11,219
1,04,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-11,251
1,04,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-11,282
2,04,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-18,11
2,04,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-18,23
2,04,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-18,48
2,04,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-18,71
2,04,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-18,78
2,04,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-18,82
2,04,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-18,87
2,04,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-18,93
2,04,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-18,99
2,04,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-18,105
2,04,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-18,110
2,04,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-18,119
2,04,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-18,125
2,04,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-18,134
2,04,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-18,145
2,04,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-18,155
2,04,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-18,168
2,04,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-18,187
2,04,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-18,209
2,04,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-18,243
2,04,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-18,271
2,04,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-18,291
2,04,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-18,308
3,04,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-25,5
3,04,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-25,10
3,04,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-25,35
3,04,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-25,61
3,04,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-25,70
3,04,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-25,79
3,04,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-25,85
3,04,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-25,93
3,04,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-25,101
3,04,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-25,109
3,04,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-25,117
3,04,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-25,127
3,04,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-25,137
3,04,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-25,149
3,04,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-25,163
3,04,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-25,181
3,04,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-25,197
3,04,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-25,223
3,04,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-25,259
3,04,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-25,281
3,04,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-25,319
3,04,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-25,352
3,04,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-25,387
0,05,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-04,18
0,05,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-04,23
0,05,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-04,27
0,05,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-04,32
0,05,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-04,35
0,05,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-04,38
0,05,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-04,41
0,05,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-04,44
0,05,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-04,46
0,05,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-04,49
0,05,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-04,51
0,05,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-04,54
0,05,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-04,57
0,05,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-04,60
0,05,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-04,63
0,05,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-04,66
0,05,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-04,69
0,05,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-04,73
0,05,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-04,78
0,05,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-04,86
0,05,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-04,99
0,05,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-04,112
0,05,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-04,128
1,05,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-11,3
1,05,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-11,8
1,05,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-11,19
1,05,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-11,27
1,05,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-11,31
1,05,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-11,35
1,05,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-11,38
1,05,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-11,42
1,05,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-11,45
1,05,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-11,47
1,05,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-11,51
1,05,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-11,55
1,05,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-11,59
1,05,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-11,62
1,05,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-11,66
1,05,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-11,72
1,05,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-11,76
1,05,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-11,84
1,05,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-11,98
1,05,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-11,117
1,05,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-11,134
1,05,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-11,147
1,05,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-11,164
2,05,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-18,0
2,05,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-18,0
2,05,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-18,11
2,05,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-18,23
2,05,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-18,28
2,05,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-18,33
2,05,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-18,38
2,05,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-18,42
2,05,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-18,47
2,05,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-18,51
2,05,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-18,55
2,05,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-18,61
2,05,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-18,68
2,05,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-18,74
2,05,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-18,81
2,05,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-18,87
2,05,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-18,91
2,05,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-18,96
2,05,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-18,107
2,05,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-18,120
2,05,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-18,139
2,05,quantile,0.975,2024-05-04,wk inc flu hosp,2024-05-18,155
2,05,quantile,0.99,2024-05-04,wk inc flu hosp,2024-05-18,173
3,05,quantile,0.01,2024-05-04,wk inc flu hosp,2024-05-25,0
3,05,quantile,0.025,2024-05-04,wk inc flu hosp,2024-05-25,5
3,05,quantile,0.05,2024-05-04,wk inc flu hosp,2024-05-25,13
3,05,quantile,0.1,2024-05-04,wk inc flu hosp,2024-05-25,21
3,05,quantile,0.15,2024-05-04,wk inc flu hosp,2024-05-25,28
3,05,quantile,0.2,2024-05-04,wk inc flu hosp,2024-05-25,32
3,05,quantile,0.25,2024-05-04,wk inc flu hosp,2024-05-25,38
3,05,quantile,0.3,2024-05-04,wk inc flu hosp,2024-05-25,43
3,05,quantile,0.35,2024-05-04,wk inc flu hosp,2024-05-25,49
3,05,quantile,0.4,2024-05-04,wk inc flu hosp,2024-05-25,55
3,05,quantile,0.45,2024-05-04,wk inc flu hosp,2024-05-25,62
3,05,quantile,0.5,2024-05-04,wk inc flu hosp,2024-05-25,72
3,05,quantile,0.55,2024-05-04,wk inc flu hosp,2024-05-25,76
3,05,quantile,0.6,2024-05-04,wk inc flu hosp,2024-05-25,80
3,05,quantile,0.65,2024-05-04,wk inc flu hosp,2024-05-25,85
3,05,quantile,0.7,2024-05-04,wk inc flu hosp,2024-05-25,90
3,05,quantile,0.75,2024-05-04,wk inc flu hosp,2024-05-25,94
3,05,quantile,0.8,2024-05-04,wk inc flu hosp,2024-05-25,101
3,05,quantile,0.85,2024-05-04,wk inc flu hosp,2024-05-25,112
3,05,quantile,0.9,2024-05-04,wk inc flu hosp,2024-05-25,128
3,05,quantile,0.95,2024-05-04,wk inc flu hosp,2024-05-25,147
